pair,date,high,low,open,close,volume
USDT_BTC,147600,36000.13,35999.99,36000.11,36000.06,239039290
USDT_BTC,151200,36000.09,36000.09,36000.09,36000.09,106884883
USDT_BTC,154800,36000.07,36000.11,36000.09,36000.09,225018766
USDT_BTC,158400,36000.05,35999.93,36000.09,35999.99,204728755
USDT_BTC,162000,36000.09,36000.07,36000.08,36000.08,68475335
USDT_BTC,165600,36000.07,36000.01,36000.08,36000.04,69675705
USDT_BTC,169200,36000.09,35999.97,36000.09,36000.03,221552411
USDT_BTC,172800,36000.12,36000.10,36000.11,36000.11,87880694
USDT_BTC,176400,36000.14,36000.16,36000.11,36000.15,95711676
USDT_BTC,180000,36000.07,36000.04,36000.10,36000.06,143255776
USDT_BTC,183600,36000.09,36000.04,36000.10,36000.07,158488325
USDT_BTC,187200,36000.10,36000.03,36000.08,36000.07,231662284
USDT_BTC,190800,36000.09,36000.02,36000.08,36000.05,142774816
USDT_BTC,194400,36000.04,36000.03,36000.09,36000.03,102311992
USDT_BTC,198000,36000.09,36000.14,36000.09,36000.12,56686141
USDT_BTC,201600,36000.11,36000.07,36000.05,36000.09,59899575
USDT_BTC,205200,35999.99,35999.89,36000.04,35999.94,92278836
USDT_BTC,208800,36000.06,35999.92,36000.06,35999.99,239396786
USDT_BTC,212400,36000.10,36000.04,36000.05,36000.07,147862384
USDT_BTC,216000,36000.06,36000.21,36000.05,36000.14,122131239
USDT_BTC,219600,36000.07,36000.22,36000.06,36000.15,187562439
USDT_BTC,223200,36000.05,36000.20,36000.07,36000.12,189604205
USDT_BTC,226800,36000.09,36000.27,36000.08,36000.18,104229961
USDT_BTC,230400,36000.06,36000.27,36000.10,36000.16,163447438
USDT_BTC,234000,36000.08,36000.08,36000.10,36000.08,87337718
USDT_BTC,237600,36000.09,36000.08,36000.08,36000.09,238913752
USDT_BTC,241200,36000.04,36000.09,36000.03,36000.06,239616473
USDT_BTC,244800,36000.00,35999.99,36000.02,36000.00,124935618
USDT_BTC,248400,36000.02,35999.84,36000.02,35999.93,128044007
USDT_BTC,252000,36000.04,35999.93,36000.02,35999.98,130325401
USDT_BTC,255600,36000.02,36000.07,36000.01,36000.05,59837500
USDT_BTC,259200,35999.98,36000.11,35999.99,36000.05,146379268
USDT_BTC,262800,36000.00,36000.01,35999.99,36000.01,195725249
USDT_BTC,266400,35999.98,35999.91,35999.99,35999.95,53339891
USDT_BTC,270000,35999.98,36000.05,36000.02,36000.02,230634214
USDT_BTC,273600,35999.99,35999.96,36000.00,35999.97,181899712
USDT_BTC,277200,35999.98,36000.16,36000.00,36000.07,211423752
USDT_BTC,280800,36000.03,35999.92,36000.02,35999.98,244659824
USDT_BTC,284400,36000.04,36000.12,36000.01,36000.08,124532125
USDT_BTC,288000,36000.03,36000.04,36000.05,36000.04,205158406
USDT_BTC,291600,36000.05,36000.04,36000.04,36000.04,104949952
USDT_BTC,295200,36000.08,35999.96,36000.08,36000.02,121440633
USDT_BTC,298800,36000.09,36000.15,36000.09,36000.12,77953286
USDT_BTC,302400,36000.09,35999.96,36000.07,36000.02,122930097
USDT_BTC,306000,36000.09,35999.96,36000.07,36000.02,212790453
USDT_BTC,309600,36000.10,35999.89,36000.10,36000.00,245042877
USDT_BTC,313200,36000.09,36000.01,36000.06,36000.05,193767790
USDT_BTC,316800,36000.08,36000.14,36000.05,36000.11,180866803
USDT_BTC,320400,36000.05,36000.01,36000.05,36000.03,239934066
USDT_BTC,324000,36000.02,36000.04,36000.03,36000.03,156024504
USDT_BTC,327600,36000.04,36000.06,36000.02,36000.05,193840747
USDT_BTC,331200,36000.00,36000.01,36000.02,36000.01,52569318
USDT_BTC,334800,36000.01,36000.12,36000.02,36000.06,212466577
USDT_BTC,338400,36000.00,35999.98,36000.02,35999.99,237754880
USDT_BTC,342000,35999.95,36000.01,35999.99,35999.98,190828757
USDT_BTC,345600,36000.02,36000.09,36000.00,36000.05,117777600
USDT_BTC,349200,36000.00,36000.16,35999.99,36000.08,129752927
USDT_BTC,352800,36000.01,35999.95,35999.99,35999.98,236352304
USDT_BTC,356400,35999.94,35999.78,35999.94,35999.86,162981319
USDT_BTC,360000,35999.95,35999.85,35999.93,35999.90,84710387
USDT_BTC,363600,35999.90,36000.01,35999.90,35999.96,69082371
USDT_BTC,367200,35999.88,35999.88,35999.90,35999.88,132277661
USDT_BTC,370800,35999.92,35999.96,35999.91,35999.94,111288354
USDT_BTC,374400,35999.93,36000.03,35999.92,35999.98,153158082
USDT_BTC,378000,35999.91,35999.86,35999.91,35999.88,226084762
USDT_BTC,381600,35999.89,35999.95,35999.93,35999.92,241344016
USDT_BTC,385200,35999.95,35999.90,35999.96,35999.93,170591105
USDT_BTC,388800,35999.97,36000.11,35999.98,36000.04,142963427
USDT_BTC,392400,35999.90,36000.03,35999.95,35999.96,229947586
USDT_BTC,396000,35999.94,35999.98,35999.93,35999.96,189776462
USDT_BTC,399600,35999.98,36000.01,35999.97,35999.99,207324686
USDT_BTC,403200,35999.97,35999.87,35999.98,35999.92,177231056
USDT_BTC,406800,36000.02,35999.82,36000.00,35999.92,84848975
USDT_BTC,410400,36000.04,35999.86,36000.00,35999.95,213333114
USDT_BTC,414000,36000.03,35999.75,36000.01,35999.89,105107612
USDT_BTC,417600,36000.06,36000.16,36000.06,36000.11,153383795
USDT_BTC,421200,36000.10,36000.12,36000.08,36000.11,111008012
USDT_BTC,424800,36000.08,36000.12,36000.10,36000.10,155600243
USDT_BTC,428400,36000.15,36000.04,36000.13,36000.09,185062131
USDT_BTC,432000,36000.14,36000.00,36000.14,36000.07,143122892
USDT_BTC,435600,36000.14,36000.22,36000.16,36000.18,210909142
USDT_BTC,439200,36000.12,36000.00,36000.16,36000.06,127297892
USDT_BTC,442800,36000.17,36000.28,36000.15,36000.22,58137592
USDT_BTC,446400,36000.14,36000.16,36000.16,36000.15,223022751
USDT_BTC,450000,36000.19,36000.16,36000.17,36000.17,157882469
USDT_BTC,453600,36000.18,36000.44,36000.18,36000.31,59498846
USDT_BTC,457200,36000.20,36000.30,36000.20,36000.25,123788880
USDT_BTC,460800,36000.22,36000.32,36000.21,36000.27,234372564
USDT_BTC,464400,36000.18,36000.22,36000.22,36000.20,192100598
USDT_BTC,468000,36000.29,36000.24,36000.22,36000.27,209024953
USDT_BTC,471600,36000.21,36000.24,36000.23,36000.23,240149051
USDT_BTC,475200,36000.23,36000.17,36000.25,36000.20,223141484
USDT_BTC,478800,36000.21,36000.33,36000.24,36000.27,71064582
USDT_BTC,482400,36000.25,36000.18,36000.24,36000.21,247818262
USDT_BTC,486000,36000.21,36000.27,36000.24,36000.24,155420685
USDT_BTC,489600,36000.20,36000.26,36000.22,36000.23,100622799
USDT_BTC,493200,36000.18,36000.16,36000.19,36000.17,78611275
USDT_BTC,496800,36000.16,36000.00,36000.17,36000.08,207723545
USDT_BTC,500400,36000.23,36000.25,36000.17,36000.24,55958727
USDT_BTC,504000,36000.17,36000.11,36000.17,36000.14,183555079
USDT_BTC,507600,36000.18,36000.35,36000.17,36000.26,91884304
USDT_BTC,511200,36000.19,36000.19,36000.17,36000.19,199283085
USDT_BTC,514800,36000.17,35999.99,36000.17,36000.08,76735590
USDT_BTC,518400,36000.19,36000.27,36000.17,36000.23,244213551
USDT_BTC,522000,36000.17,36000.39,36000.17,36000.28,172044541
USDT_BTC,525600,36000.13,36000.04,36000.15,36000.09,184994549
USDT_BTC,529200,36000.23,36000.10,36000.16,36000.17,158300550
USDT_BTC,532800,36000.11,36000.06,36000.14,36000.09,97279024
USDT_BTC,536400,36000.12,36000.34,36000.11,36000.23,82943571
USDT_BTC,540000,36000.09,36000.02,36000.09,36000.06,68703959
USDT_BTC,543600,36000.13,36000.08,36000.08,36000.11,227771148
USDT_BTC,547200,36000.03,35999.92,36000.07,35999.97,195107752
USDT_BTC,550800,36000.08,35999.97,36000.07,36000.02,68024138
USDT_BTC,554400,36000.07,36000.07,36000.07,36000.07,133609119
USDT_BTC,558000,36000.11,36000.06,36000.06,36000.08,239205872
USDT_BTC,561600,36000.00,36000.15,36000.02,36000.08,120618681
USDT_BTC,565200,36000.03,36000.02,36000.05,36000.02,196571698
USDT_BTC,568800,36000.02,35999.99,36000.07,36000.01,246477077
USDT_BTC,572400,36000.16,36000.00,36000.08,36000.08,78759179
USDT_BTC,576000,36000.08,36000.00,36000.05,36000.04,134519356
USDT_BTC,579600,36000.02,35999.92,36000.03,35999.97,162039868
USDT_BTC,583200,36000.02,36000.05,36000.04,36000.04,158895226
USDT_BTC,586800,36000.02,35999.95,36000.04,35999.98,89382739
USDT_BTC,590400,36000.09,36000.08,36000.10,36000.08,208808223
USDT_BTC,594000,36000.10,35999.97,36000.10,36000.03,248685918
USDT_BTC,597600,36000.13,36000.07,36000.09,36000.10,202114709
USDT_BTC,601200,36000.06,36000.05,36000.08,36000.06,152345058
USDT_BTC,604800,36000.07,36000.17,36000.08,36000.12,152034152
USDT_BTC,608400,36000.09,36000.16,36000.10,36000.12,149160742
USDT_BTC,612000,36000.17,36000.15,36000.11,36000.16,162514789
USDT_BTC,615600,36000.08,36000.14,36000.10,36000.11,194898036
USDT_BTC,619200,36000.12,35999.98,36000.11,36000.05,126655779
USDT_BTC,622800,36000.08,36000.04,36000.10,36000.06,102040029
USDT_BTC,626400,36000.07,36000.20,36000.11,36000.13,89909275
USDT_BTC,630000,36000.12,36000.26,36000.12,36000.19,102601401
USDT_BTC,633600,36000.14,36000.10,36000.12,36000.12,121114578
USDT_BTC,637200,36000.13,36000.15,36000.11,36000.14,244116348
USDT_BTC,640800,36000.14,36000.18,36000.15,36000.16,172988377
USDT_BTC,644400,36000.15,36000.04,36000.15,36000.09,213236945
USDT_BTC,648000,36000.21,36000.25,36000.17,36000.23,50018932
USDT_BTC,651600,36000.14,36000.33,36000.17,36000.23,103653080
USDT_BTC,655200,36000.14,36000.29,36000.18,36000.22,240627801
USDT_BTC,658800,36000.16,36000.20,36000.15,36000.18,211996000
USDT_BTC,662400,36000.14,36000.02,36000.17,36000.08,53251349
USDT_BTC,666000,36000.17,36000.12,36000.15,36000.15,124946980
USDT_BTC,669600,36000.12,36000.06,36000.13,36000.09,214993657
USDT_BTC,673200,36000.16,36000.18,36000.14,36000.17,207758524
USDT_BTC,676800,36000.12,36000.06,36000.15,36000.09,119165519
USDT_BTC,680400,36000.10,36000.26,36000.10,36000.18,229383794
USDT_BTC,684000,36000.07,36000.16,36000.14,36000.11,169578005
USDT_BTC,687600,36000.24,36000.26,36000.17,36000.25,207831783
USDT_BTC,691200,36000.19,36000.23,36000.18,36000.21,218638767
USDT_BTC,694800,36000.21,36000.14,36000.19,36000.18,139446059
USDT_BTC,698400,36000.15,36000.18,36000.17,36000.17,151703125
USDT_BTC,702000,36000.13,36000.19,36000.16,36000.16,223868155
USDT_BTC,705600,36000.14,36000.31,36000.14,36000.22,120673876
USDT_BTC,709200,36000.10,36000.12,36000.12,36000.11,122085945
USDT_BTC,712800,36000.10,36000.22,36000.11,36000.16,187562847
USDT_BTC,716400,36000.12,35999.94,36000.12,36000.03,227215191
USDT_BTC,720000,36000.14,36000.04,36000.12,36000.09,60113181
USDT_BTC,723600,36000.09,36000.22,36000.11,36000.16,244952174
USDT_BTC,727200,36000.10,36000.20,36000.10,36000.15,118679176
USDT_BTC,730800,36000.11,36000.07,36000.09,36000.09,141592143
USDT_BTC,734400,36000.07,36000.13,36000.08,36000.10,104096256
USDT_BTC,738000,36000.07,36000.15,36000.07,36000.11,81666147
USDT_BTC,741600,36000.05,36000.19,36000.10,36000.12,56912253
USDT_BTC,745200,36000.12,36000.12,36000.12,36000.12,56536476
USDT_BTC,748800,36000.12,36000.24,36000.13,36000.18,96005588
USDT_BTC,752400,36000.15,36000.10,36000.16,36000.13,189691132
USDT_BTC,756000,36000.15,35999.88,36000.16,36000.02,169919301
USDT_BTC,759600,36000.17,36000.18,36000.15,36000.18,177545008
USDT_BTC,763200,36000.12,36000.16,36000.14,36000.14,120764362
USDT_BTC,766800,36000.14,36000.38,36000.12,36000.26,193500064
USDT_BTC,770400,36000.11,36000.12,36000.13,36000.12,187472010
USDT_BTC,774000,36000.18,36000.16,36000.16,36000.17,126197031
USDT_BTC,777600,36000.12,36000.05,36000.14,36000.08,55566630
USDT_BTC,781200,36000.20,36000.14,36000.15,36000.17,153327064
USDT_BTC,784800,36000.12,36000.13,36000.14,36000.12,172733736
USDT_BTC,788400,36000.16,36000.06,36000.13,36000.11,118321633
USDT_BTC,792000,36000.06,35999.98,36000.09,36000.02,137434315
USDT_BTC,795600,36000.11,36000.14,36000.09,36000.13,239123331
USDT_BTC,799200,36000.13,35999.94,36000.09,36000.03,194914672
USDT_BTC,802800,36000.11,36000.15,36000.10,36000.13,90280472
USDT_BTC,806400,36000.07,36000.09,36000.10,36000.08,195634381
USDT_BTC,810000,36000.06,35999.88,36000.07,35999.97,178666162
USDT_BTC,813600,36000.01,36000.31,36000.02,36000.16,148057306
USDT_BTC,817200,36000.07,35999.80,36000.05,35999.93,210114497
USDT_BTC,820800,36000.02,36000.01,36000.03,36000.02,201943549
USDT_BTC,824400,36000.07,36000.00,36000.03,36000.03,50007090
USDT_BTC,828000,36000.02,36000.16,36000.03,36000.09,242908729
USDT_BTC,831600,36000.06,36000.04,36000.04,36000.05,199663171
USDT_BTC,835200,36000.05,35999.98,36000.04,36000.01,239802845
USDT_BTC,838800,36000.06,36000.16,36000.05,36000.11,123314507
USDT_BTC,842400,36000.02,36000.03,36000.05,36000.02,219626742
USDT_BTC,846000,36000.03,35999.67,36000.01,35999.85,106119412
USDT_BTC,849600,35999.97,36000.05,36000.00,36000.01,154935387
USDT_BTC,853200,35999.97,36000.19,35999.99,36000.08,102427980
USDT_BTC,856800,35999.98,36000.06,36000.01,36000.02,99250654
USDT_BTC,860400,36000.02,35999.78,35999.99,35999.90,167007547
USDT_BTC,864000,35999.97,36000.06,35999.98,36000.02,192341934
USDT_BTC,867600,36000.05,36000.12,36000.00,36000.08,110262858
USDT_BTC,871200,35999.96,36000.02,35999.98,35999.99,184811870
USDT_BTC,874800,35999.97,35999.97,35999.96,35999.97,239666860
USDT_BTC,878400,35999.99,35999.96,35999.97,35999.98,167892803
USDT_BTC,882000,36000.02,35999.89,35999.99,35999.95,169108892
USDT_BTC,885600,36000.02,35999.90,36000.01,35999.96,146281100
USDT_BTC,889200,36000.02,35999.91,35999.99,35999.96,93017672
USDT_BTC,892800,35999.97,36000.03,35999.99,36000.00,131230585
USDT_BTC,896400,36000.06,35999.88,36000.03,35999.97,99314657
USDT_BTC,900000,36000.08,36000.08,36000.06,36000.08,110794144
USDT_BTC,903600,36000.07,36000.07,36000.08,36000.07,194007177
USDT_BTC,907200,36000.12,35999.98,36000.11,36000.05,137606572
USDT_BTC,910800,36000.13,35999.84,36000.15,35999.99,61509923
USDT_BTC,914400,36000.15,36000.23,36000.18,36000.19,156750423
USDT_BTC,918000,36000.19,36000.40,36000.19,36000.29,226845468
USDT_BTC,921600,36000.19,36000.01,36000.18,36000.10,68561560
USDT_BTC,925200,36000.18,36000.29,36000.17,36000.23,85620992
USDT_BTC,928800,36000.17,35999.86,36000.18,36000.01,244805036
USDT_BTC,932400,36000.21,36000.12,36000.20,36000.16,63049529
USDT_BTC,936000,36000.19,36000.35,36000.21,36000.27,69232157
USDT_BTC,939600,36000.20,36000.29,36000.21,36000.24,180076077
USDT_BTC,943200,36000.21,36000.29,36000.21,36000.25,122834828
USDT_BTC,946800,36000.20,36000.40,36000.20,36000.30,188202607
USDT_BTC,950400,36000.17,36000.18,36000.22,36000.18,136423596
USDT_BTC,954000,36000.23,36000.24,36000.22,36000.24,137043959
USDT_BTC,957600,36000.25,36000.23,36000.22,36000.24,64550264
USDT_BTC,961200,36000.24,36000.30,36000.25,36000.27,105530700
USDT_BTC,964800,36000.27,36000.31,36000.27,36000.29,195997204
USDT_BTC,968400,36000.22,36000.09,36000.26,36000.15,100307205
USDT_BTC,972000,36000.32,36000.26,36000.30,36000.29,85368955
USDT_BTC,975600,36000.36,36000.45,36000.31,36000.40,240385442
USDT_BTC,979200,36000.33,36000.23,36000.31,36000.28,165402583
USDT_BTC,982800,36000.36,36000.47,36000.34,36000.42,228503163
USDT_BTC,986400,36000.36,36000.34,36000.37,36000.35,71637779
USDT_BTC,990000,36000.35,36000.23,36000.31,36000.29,237728460
USDT_BTC,993600,36000.32,36000.20,36000.32,36000.26,247311955
USDT_BTC,997200,36000.32,36000.28,36000.32,36000.30,220445638
USDT_BTC,1000800,36000.33,36000.27,36000.30,36000.30,105133982
USDT_BTC,1004400,36000.32,36000.21,36000.31,36000.26,114807233
USDT_BTC,1008000,36000.34,36000.45,36000.35,36000.39,158510636
USDT_BTC,1011600,36000.33,36000.04,36000.35,36000.19,175883888
USDT_BTC,1015200,36000.27,36000.42,36000.33,36000.34,85007213
USDT_BTC,1018800,36000.31,36000.23,36000.30,36000.27,188590044
USDT_BTC,1022400,36000.27,36000.10,36000.30,36000.18,247388421
USDT_BTC,1026000,36000.32,36000.13,36000.33,36000.22,127949291
USDT_BTC,1029600,36000.30,36000.28,36000.32,36000.29,94861655
USDT_BTC,1033200,36000.30,36000.31,36000.31,36000.30,214631438
USDT_BTC,1036800,36000.33,36000.19,36000.33,36000.26,154328759
USDT_BTC,1040400,36000.30,36000.47,36000.31,36000.38,102597316
USDT_BTC,1044000,36000.31,36000.43,36000.31,36000.37,204409040
USDT_BTC,1047600,36000.28,36000.18,36000.28,36000.23,175677156
USDT_BTC,1051200,36000.29,36000.21,36000.29,36000.25,248340176
USDT_BTC,1054800,36000.30,36000.25,36000.26,36000.28,165420480
USDT_BTC,1058400,36000.24,36000.28,36000.26,36000.26,181037702
USDT_BTC,1062000,36000.26,36000.37,36000.25,36000.31,134618683
USDT_BTC,1065600,36000.24,36000.21,36000.28,36000.22,51032142
USDT_BTC,1069200,36000.29,36000.30,36000.29,36000.30,79758749
USDT_BTC,1072800,36000.27,36000.19,36000.28,36000.23,188832113
USDT_BTC,1076400,36000.20,36000.45,36000.28,36000.32,110085018
USDT_BTC,1080000,36000.29,36000.32,36000.29,36000.31,211114712
USDT_BTC,1083600,36000.30,36000.38,36000.28,36000.34,87630126
USDT_BTC,1087200,36000.27,36000.49,36000.29,36000.38,105219161
USDT_BTC,1090800,36000.27,36000.25,36000.31,36000.26,228434142
USDT_BTC,1094400,36000.25,36000.32,36000.26,36000.29,205315576
USDT_BTC,1098000,36000.21,36000.21,36000.25,36000.21,190900298
USDT_BTC,1101600,36000.23,36000.39,36000.23,36000.31,185555522
USDT_BTC,1105200,36000.27,36000.28,36000.26,36000.28,75290943
USDT_BTC,1108800,36000.29,36000.22,36000.30,36000.26,60484651
USDT_BTC,1112400,36000.23,36000.21,36000.27,36000.22,157199605
USDT_BTC,1116000,36000.26,36000.24,36000.25,36000.25,54450151
USDT_BTC,1119600,36000.27,36000.34,36000.28,36000.30,116529709
USDT_BTC,1123200,36000.26,36000.26,36000.26,36000.26,236084475
USDT_BTC,1126800,36000.22,36000.47,36000.26,36000.34,167026565
USDT_BTC,1130400,36000.27,36000.12,36000.28,36000.20,60207718
USDT_BTC,1134000,36000.28,36000.19,36000.27,36000.23,50306622
USDT_BTC,1137600,36000.25,36000.42,36000.25,36000.34,217135454
USDT_BTC,1141200,36000.26,36000.15,36000.27,36000.21,217937182
USDT_BTC,1144800,36000.31,36000.22,36000.29,36000.26,210969309
USDT_BTC,1148400,36000.32,36000.22,36000.30,36000.27,180764011
USDT_BTC,1152000,36000.33,36000.35,36000.33,36000.34,190255307
USDT_BTC,1155600,36000.35,36000.20,36000.33,36000.27,100759444
USDT_BTC,1159200,36000.29,36000.34,36000.30,36000.31,248688854
USDT_BTC,1162800,36000.31,36000.44,36000.29,36000.37,119767351
USDT_BTC,1166400,36000.31,36000.48,36000.30,36000.40,234812792
USDT_BTC,1170000,36000.29,36000.36,36000.31,36000.32,166521926
USDT_BTC,1173600,36000.35,36000.44,36000.34,36000.40,78768349
USDT_BTC,1177200,36000.31,36000.11,36000.36,36000.21,141940678
USDT_BTC,1180800,36000.37,36000.46,36000.36,36000.41,246833284
USDT_BTC,1184400,36000.36,36000.30,36000.36,36000.33,220900539
USDT_BTC,1188000,36000.32,36000.33,36000.36,36000.33,53589094
USDT_BTC,1191600,36000.33,36000.10,36000.35,36000.21,249387156
USDT_BTC,1195200,36000.39,36000.41,36000.38,36000.40,83719792
USDT_BTC,1198800,36000.36,36000.32,36000.37,36000.34,149068841
USDT_BTC,1202400,36000.38,36000.46,36000.38,36000.42,155109920
USDT_BTC,1206000,36000.39,36000.32,36000.39,36000.35,226163809
USDT_BTC,1209600,36000.44,36000.47,36000.43,36000.46,178583565
USDT_BTC,1213200,36000.43,36000.41,36000.44,36000.42,223589596
USDT_BTC,1216800,36000.44,36000.35,36000.46,36000.39,60845455
USDT_BTC,1220400,36000.46,36000.36,36000.47,36000.41,161933732
USDT_BTC,1224000,36000.44,36000.59,36000.46,36000.51,123956762
USDT_BTC,1227600,36000.43,36000.47,36000.46,36000.45,155876469
USDT_BTC,1231200,36000.42,36000.44,36000.43,36000.43,126262053
USDT_BTC,1234800,36000.37,36000.27,36000.41,36000.32,237888397
USDT_BTC,1238400,36000.42,36000.56,36000.39,36000.49,241043901
USDT_BTC,1242000,36000.38,36000.38,36000.36,36000.38,181049059
USDT_BTC,1245600,36000.36,36000.35,36000.36,36000.36,206643694
USDT_BTC,1249200,36000.39,36000.36,36000.33,36000.38,56599956
USDT_BTC,1252800,36000.38,36000.44,36000.35,36000.41,129215783
USDT_BTC,1256400,36000.38,36000.37,36000.39,36000.37,147759410
USDT_BTC,1260000,36000.36,36000.26,36000.36,36000.31,179594980
USDT_BTC,1263600,36000.40,36000.40,36000.40,36000.40,75473518
USDT_BTC,1267200,36000.38,36000.49,36000.39,36000.43,178691863
USDT_BTC,1270800,36000.38,36000.33,36000.38,36000.36,192081115
USDT_BTC,1274400,36000.43,36000.43,36000.40,36000.43,245840387
USDT_BTC,1278000,36000.41,36000.36,36000.39,36000.38,69170845
USDT_BTC,1281600,36000.37,36000.44,36000.39,36000.41,190449969
USDT_BTC,1285200,36000.42,36000.28,36000.39,36000.35,102789643
USDT_BTC,1288800,36000.39,36000.42,36000.36,36000.40,51760622
USDT_BTC,1292400,36000.36,36000.39,36000.35,36000.37,179877368
USDT_BTC,1296000,36000.32,36000.45,36000.33,36000.38,78426193
USDT_BTC,1299600,36000.31,36000.33,36000.34,36000.32,196059247
USDT_BTC,1303200,36000.39,36000.38,36000.38,36000.39,129402852
USDT_BTC,1306800,36000.34,36000.44,36000.35,36000.39,152130667
USDT_BTC,1310400,36000.38,36000.52,36000.38,36000.45,229617888
USDT_BTC,1314000,36000.34,36000.23,36000.34,36000.29,64433853
USDT_BTC,1317600,36000.34,36000.42,36000.35,36000.38,238384731
USDT_BTC,1321200,36000.33,36000.27,36000.37,36000.30,94543672
USDT_BTC,1324800,36000.34,36000.41,36000.38,36000.37,172869175
USDT_BTC,1328400,36000.39,36000.29,36000.42,36000.34,135481950
USDT_BTC,1332000,36000.41,36000.52,36000.44,36000.47,208628156
USDT_BTC,1335600,36000.40,36000.50,36000.42,36000.45,231871807
USDT_BTC,1339200,36000.38,36000.53,36000.40,36000.46,210164454
USDT_BTC,1342800,36000.40,36000.34,36000.42,36000.37,179714819
USDT_BTC,1346400,36000.42,36000.31,36000.41,36000.36,227821158
USDT_BTC,1350000,36000.45,36000.34,36000.44,36000.40,166755646
USDT_BTC,1353600,36000.38,36000.42,36000.41,36000.40,63827681
USDT_BTC,1357200,36000.41,36000.31,36000.39,36000.36,80056799
USDT_BTC,1360800,36000.37,36000.36,36000.38,36000.36,212321225
USDT_BTC,1364400,36000.39,36000.47,36000.39,36000.43,179402759
USDT_BTC,1368000,36000.40,36000.39,36000.42,36000.39,192728453
USDT_BTC,1371600,36000.46,36000.40,36000.42,36000.43,170871140
USDT_BTC,1375200,36000.44,36000.51,36000.44,36000.48,228793913
USDT_BTC,1378800,36000.45,36000.36,36000.43,36000.40,100980278
USDT_BTC,1382400,36000.43,36000.42,36000.44,36000.43,114980814
USDT_BTC,1386000,36000.44,36000.50,36000.42,36000.47,73039684
USDT_BTC,1389600,36000.46,36000.47,36000.43,36000.47,76823691
USDT_BTC,1393200,36000.44,36000.51,36000.43,36000.48,77153345
USDT_BTC,1396800,36000.38,36000.48,36000.39,36000.43,119211840
USDT_BTC,1400400,36000.41,36000.24,36000.41,36000.33,107751065
USDT_BTC,1404000,36000.39,36000.35,36000.39,36000.37,220593230
USDT_BTC,1407600,36000.42,36000.44,36000.41,36000.43,84282276
USDT_BTC,1411200,36000.41,36000.28,36000.39,36000.35,235378904
USDT_BTC,1414800,36000.32,36000.62,36000.38,36000.47,150392433
USDT_BTC,1418400,36000.35,36000.33,36000.38,36000.34,216844169
